52600976,8165863,$29.45
52600974,7971394,$101.95
52600975,1925345,$64.70
52600973,4181640,$192.70
52600977,5381951,$140.95
52600980,6008191,$229.70
52600983,9978870,$99.95
52600978,8186992,$206.20
52600981,546291,$199.70
52600982,9811930,$35.20
52600979,5172397,$227.95
52600984,5938421,$212.70
52600985,9970765,$250.45
52600989,7146861,$38.45
52600988,9811930,$195.70
52600987,5381951,$154.20
52600986,6471257,$235.95
52600993,1394951,$146.45
52600991,3953243,$194.20
52600992,2883330,$140.20
52600990,1553157,$113.95
52600994,6820251,$119.70
52600995,5391007,$129.95
52600996,6951646,$232.70
52600998,3750622,$74.45
52600997,8770070,$101.45
52600999,732348,$210.20
52601004,1366143,$117.95
52601002,2742331,$188.20
52601001,8106323,$130.70
52601003,1056605,$32.20
52601000,270764,$143.20
52601009,2923342,$6.70
52601006,8856667,$8.95
52601011,5820049,$218.45
52601012,8186992,$60.45
52601005,8406853,$204.95
52601010,8719639,$212.45
52601007,1534586,$245.95
52601008,1553157,$119.20
52601013,8770070,$213.70
52601016,5805482,$148.70
52601015,4949530,$76.20
52601014,1366143,$114.45
52601020,1365088,$123.95
52601018,7576307,$18.45
52601022,7576307,$89.70
52601017,7941459,$37.20
52601021,1754306,$142.70
52601019,8165863,$121.70
52601027,4070799,$56.20
52601024,4594691,$84.95
52601025,3330242,$44.70
52601026,6951646,$226.95
52601023,3330242,$204.45
52601029,5381951,$110.95
52601028,7498894,$145.95
52601030,41146,$164.45
52601034,2993588,$20.70
52601035,336149,$71.95
52601033,5249575,$208.45
52601031,2742331,$208.95
52601032,3511370,$174.20
52601036,6508376,$27.70
52601037,2923342,$14.95
52601038,8719639,$206.20
52601039,4786439,$88.45
52601040,6968610,$92.45
52601041,3053261,$79.95
52601042,5381951,$205.45
52601047,7056631,$107.70
52601048,6203924,$124.20
52601045,8696788,$113.45
52601049,6405355,$205.45
52601043,2851360,$244.95
52601044,3511370,$223.45
52601046,7487593,$171.70
52601050,2398576,$74.20
52601051,8719639,$164.45
52601052,7969163,$199.20
52601057,2090932,$58.95
52601056,1365088,$124.20
52601055,9971126,$97.95
52601054,3081464,$66.20
52601053,3511370,$156.95
52601062,651392,$132.95
52601059,7576307,$172.70
52601060,1127721,$247.95
52601061,4786439,$15.95
52601058,190222,$47.45
52601063,9971126,$174.95
52601067,41146,$213.70
52601066,6080689,$143.45
52601065,5938421,$15.20
52601064,1925345,$136.95
52601069,8632912,$154.20
52601068,6080689,$124.20
52601070,1644921,$244.20
52601073,8719639,$191.70
52601072,8696788,$144.95
52601071,9971126,$11.20
52601074,5289639,$171.70
52601076,9062501,$102.20
52601075,732348,$208.95
52601079,6218003,$215.70
52601078,4268904,$209.45
52601077,6218003,$108.45
52601080,5172397,$33.20
52601084,9407935,$119.45
52601086,5081900,$211.20
52601083,1197215,$163.45
52601081,8856667,$105.70
52601085,8696788,$11.45
52601082,3158557,$161.70
52601087,8211998,$38.45
52601088,5492878,$129.95
52601089,2592716,$142.70
52601090,8072477,$74.45
52601091,8770070,$135.45
52601092,7056631,$59.70
52601093,2761804,$88.95
52601094,5805482,$133.20
52601095,6824894,$167.70
52601098,5391007,$156.95
52601097,3805220,$223.95
52601096,2761804,$25.70
52601099,8135558,$144.95
52601100,5344235,$152.95
52601101,2222019,$228.95
52601102,5150589,$220.70
52601106,1553157,$243.95
52601108,9001210,$224.20
52601105,1366143,$62.95
52601103,1899944,$57.70
52601107,1108904,$118.70
52601104,6423375,$144.20
52601111,8719639,$9.20
52601114,5150589,$201.20
52601109,1228060,$247.95
52601112,800974,$23.95
52601116,8770070,$74.45
52601110,9311672,$77.70
52601118,2883330,$107.45
52601113,1366143,$40.45
52601121,4594691,$76.70
52601115,3081464,$88.45
52601119,3158557,$194.20
52601124,2552979,$102.45
52601117,6203924,$173.45
52601122,5820049,$217.70
52601123,4268904,$3.45
52601120,4957232,$198.70
52601127,136129,$160.70
52601126,2222019,$215.45
52601125,6471257,$170.45
52601128,2336965,$49.95
52601130,8911670,$112.45
52601129,1108904,$215.95
52601131,1366143,$235.70
52601132,5605217,$34.45
52601133,3154095,$175.70
52601134,3053261,$225.70
52601135,6858482,$99.45
52601137,5081900,$216.20
52601136,1204987,$6.70
52601138,1093337,$125.70
52601139,6405355,$131.45
52601143,4107667,$210.95
52601142,7491800,$233.45
52601141,1209005,$147.20
52601140,8770070,$20.20
52601144,2281861,$3.45
52601147,1127721,$54.20
52601146,6824894,$189.70
52601145,4739229,$225.20
52601148,8072477,$176.45
52601149,6951646,$235.70
52601154,8211998,$23.45
52601151,7941459,$160.95
52601152,1395500,$177.95
52601153,4730029,$209.45
52601150,915052,$251.95
52601155,3953243,$84.45
52601157,9842861,$186.70
52601156,1586829,$8.70
52601161,1644921,$86.20
52601163,732348,$138.95
52601160,1534586,$185.45
52601158,814809,$170.45
52601166,3953243,$13.20
52601159,4957232,$16.70
52601168,5140898,$252.95
52601165,9266388,$249.20
52601162,1250071,$128.20
52601170,8072477,$173.20
52601164,3912096,$36.95
52601169,1127721,$5.95
52601167,6405355,$104.20
52601171,1925345,$70.95
52601172,915052,$138.95
52601177,1298954,$145.70
52601175,7491579,$220.45
52601174,6405355,$60.45
52601176,1365088,$69.70
52601173,6565636,$218.95
52601182,6820251,$245.95
52601181,9905708,$97.45
52601180,8693033,$212.95
52601179,5469332,$130.95
52601178,8798767,$87.45
52601183,7969163,$47.70
52601185,7576307,$205.45
52601184,1534586,$15.45
52601186,2090932,$55.70
52601188,2851360,$19.95
52601187,9811930,$238.95
52601193,1282476,$229.45
52601190,6198599,$163.20
52601192,4730029,$114.70
52601191,5938421,$208.95
52601189,5391007,$123.45
52601194,6218003,$164.70
52601199,3053261,$22.20
52601197,3750622,$178.45
52601196,136129,$17.20
52601198,7491800,$239.20
52601195,960419,$18.95
52601202,9905708,$150.20
52601201,7487593,$64.45
52601200,4594691,$126.70
52601205,732348,$150.95
52601204,8186992,$94.95
52601203,7591741,$68.95
52601210,8452821,$65.70
52601209,8517685,$83.45
52601208,3158557,$240.70
52601207,9908666,$142.95
52601206,5820049,$34.95
52601213,6405355,$15.20
52601215,546291,$119.45
52601211,3547751,$43.70
52601216,5805482,$55.70
52601212,88953,$71.20
52601214,651392,$206.70
52601217,3823142,$86.95
52601218,5249575,$4.45
52601219,3081464,$40.70
52601222,7941459,$42.70
52601221,2742331,$94.45
52601220,6820251,$65.45
52601223,7948443,$69.45
52601227,1925345,$37.95
52601229,9266388,$159.20
52601226,2520838,$49.45
52601224,5348743,$66.95
52601228,3511370,$226.95
52601225,1365088,$242.45
52601230,2281861,$183.20
52601231,3154095,$237.70
52601236,3158557,$125.45
52601235,1644921,$149.45
52601234,1366143,$90.20
52601233,651392,$214.20
52601232,3534246,$177.20
52601237,5805482,$56.20
52601238,5081900,$23.70
52601240,5081900,$41.20
52601239,3600326,$39.45
52601241,9062501,$38.70
52601243,9908666,$97.45
52601242,6522214,$23.20
52601244,6858482,$241.70
52601245,8165863,$175.70
52601248,651392,$57.20
52601251,2592716,$9.70
52601246,3194112,$79.20
52601249,6968610,$200.70
52601250,6008191,$45.20
52601247,7728781,$243.45
52601255,814809,$244.45
52601253,1197215,$207.70
52601254,88688,$104.45
52601252,2222019,$134.95
52601259,1127721,$66.20
52601257,1925345,$8.20
52601258,2784658,$184.70
52601256,5193445,$203.20
52601260,6198599,$166.20
52601263,4730029,$182.95
52601266,1394951,$225.20
52601261,8165863,$23.70
52601264,5391007,$173.45
52601265,1925345,$223.70
52601262,3264176,$74.70
52601267,9453314,$26.70
52601268,4949530,$165.45
52601269,1370997,$47.20
52601270,4225845,$88.70
52601274,7394708,$243.20
52601276,6731298,$198.95
52601277,7394708,$122.70
52601271,5136349,$50.45
52601279,8632912,$251.95
52601272,7491579,$84.20
52601273,6080689,$68.70
52601278,6824894,$40.70
52601275,3194112,$167.45
52601280,1365088,$57.20
52601281,5381951,$219.20
52601282,7394708,$43.45
52601283,9311672,$85.95
52601285,4949530,$102.45
52601284,5164571,$70.95
52601290,9570094,$69.20
52601287,2506266,$52.20
52601288,9266388,$18.45
52601289,136129,$187.45
52601286,7576307,$18.45
52601294,4998936,$137.70
52601293,1228060,$69.70
52601292,5289639,$46.45
52601291,9905708,$140.70
52601295,5820049,$196.45
52601299,9811930,$190.95
52601297,651392,$235.70
52601298,2520838,$245.70
52601296,9266388,$220.20
52601300,4789886,$38.45
52601302,4153272,$132.95
52601301,4949530,$170.70
52601307,190222,$188.20
52601304,8106323,$17.70
52601308,5164571,$192.70
52601306,1304182,$60.70
52601303,3081464,$233.20
52601305,3194112,$217.45
52601309,3600326,$103.95
52601310,7933799,$166.20
52601311,5805482,$64.95
52601315,8452821,$215.45
52601313,3057287,$252.45
52601314,8186992,$47.45
52601312,3330242,$84.70
52601316,3154095,$108.20
52601321,2398576,$147.70
52601318,9657711,$30.45
52601319,1395500,$65.20
52601320,5150589,$248.95
52601317,9311672,$171.70
52601322,4153272,$82.95
52601324,1754306,$111.95
52601323,9657711,$116.70
52601327,8452821,$191.95
52601329,7969163,$137.70
52601325,7589762,$72.45
52601328,1553157,$60.95
52601326,1754306,$56.20
52601334,8211998,$130.20
52601331,7487593,$128.45
52601332,9811930,$205.70
52601337,4481465,$72.20
52601330,6141659,$202.45
52601336,1644921,$215.95
52601335,800974,$85.45
52601333,5289639,$143.45
52601340,554348,$68.20
52601342,3194112,$224.45
52601338,8719639,$32.95
52601341,5820049,$116.45
52601339,2336965,$197.45
52601343,8135558,$62.20
52601344,6008191,$146.95
52601349,5136349,$20.70
52601346,2406220,$40.95
52601347,6508376,$148.95
52601350,3805220,$61.45
52601345,2336965,$142.45
52601348,5820049,$25.45
52601353,8445311,$8.95
52601356,2368844,$202.70
52601351,41146,$48.20
52601354,7146861,$57.45
52601357,2742331,$139.70
52601352,8856667,$44.20
52601355,4949530,$85.20
52601358,136129,$148.45
52601361,2592716,$84.45
52601360,1228060,$46.70
52601359,4225845,$6.20
52601364,9978870,$113.45
52601365,190222,$246.95
52601362,4153272,$102.45
52601363,9811930,$233.45
52601366,2281861,$77.95
52601367,1209005,$78.20
52601370,1925345,$241.95
52601369,3081464,$133.20
52601368,1093337,$36.20
52601371,4739229,$180.95
52601372,7146861,$228.70
52601373,1370997,$187.20
52601375,9076165,$95.70
52601374,5805482,$227.45
52601376,2784658,$170.70
52601377,2883330,$186.95
52601378,5289639,$60.45
52601379,8719639,$24.70
52601380,2520838,$74.70
52601381,3847069,$190.20
52601386,3154095,$77.45
52601387,6968610,$222.95
52601388,2406220,$233.95
52601385,5728818,$92.20
52601382,3847069,$182.70
52601383,5249575,$144.45
52601384,6471257,$179.70
52601389,9062501,$97.95
52601390,9001210,$18.20
52601394,9062501,$36.70
52601393,8165863,$194.95
52601392,9062501,$242.70
52601391,4181640,$131.20
52601397,1204987,$101.45
52601396,6820251,$224.45
52601395,6008191,$122.70
52601401,4594691,$113.20
52601399,7941459,$44.70
52601400,7969163,$35.45
52601398,2506266,$78.45
52601402,1845640,$188.45
52601403,1534586,$247.20
52601404,8798767,$92.70
52601405,9311672,$172.45
52601406,7728781,$133.70
52601410,1250071,$34.45
52601408,8406853,$28.95
52601409,1394951,$236.70
52601407,4730029,$80.95
52601414,1127721,$238.20
52601412,4786439,$93.70
52601413,1370997,$184.95
52601411,8632912,$202.45
52601415,7576307,$209.95
52601419,9971126,$154.45
52601417,6731298,$147.20
52601418,1586829,$87.20
52601416,8719639,$72.45
52601420,70204,$184.95
52601421,3264176,$179.70
52601426,6820251,$225.20
52601427,1818463,$224.95
52601424,4739229,$213.45
52601425,7487593,$62.95
52601422,9657711,$9.45
52601423,7491800,$180.70
52601428,190222,$5.70
52601429,2520838,$177.45
52601430,5391007,$11.45
52601431,2506266,$102.45
52601432,5381951,$198.95
52601436,1282476,$202.95
52601434,4594691,$204.95
52601435,4986449,$47.20
52601433,6820251,$130.95
52601437,7146861,$75.45
52601439,915052,$248.45
52601438,9076165,$202.70
52601443,6968610,$56.70
52601445,5289639,$64.20
52601442,5249575,$78.20
52601440,1733177,$106.95
52601444,6508376,$123.70
52601441,4594691,$79.70
52601446,4401050,$192.70
52601447,7487593,$44.95
52601449,8452821,$188.95
52601448,3057287,$11.45
52601450,5605217,$48.45
52601454,4070799,$218.70
52601452,9908666,$180.20
52601453,6820251,$27.95
52601451,9311672,$177.45
52601455,5938421,$210.45
52601458,1204987,$134.45
52601461,2761804,$171.45
52601456,3534246,$117.20
52601459,5492878,$133.45
52601460,7728781,$93.70
52601457,9842861,$53.70
52601463,9842861,$226.20
52601462,2592716,$206.70
52601464,960419,$145.20
52601465,5136349,$168.95
52601466,2923342,$135.70
52601467,2761804,$125.95
52601468,4268904,$134.95
52601472,7491800,$33.70
52601470,8165863,$210.95
52601471,6858482,$69.45
52601469,1209005,$90.95
52601477,4153272,$25.20
52601478,6471257,$223.95
52601475,7146861,$96.45
52601476,3847069,$94.70
52601473,1282476,$114.20
52601474,336149,$200.20
52601479,270764,$245.95
52601480,6858482,$177.95
52601481,7491579,$149.70
52601482,7394708,$135.70
52601483,8135558,$55.45
52601487,3547751,$8.95
52601485,8632912,$73.95
52601486,9842861,$250.45
52601484,1204987,$137.20
52601488,7728781,$33.20
52601491,5344235,$9.20
52601490,6522214,$211.20
52601489,1365088,$187.20
52601494,7146861,$113.95
52601493,3158557,$139.95
52601492,1093337,$8.20
52601497,1197215,$6.20
52601496,9453314,$140.95
52601495,9657711,$247.45
52601498,4153272,$121.95
52601499,8856667,$193.20
52601501,8452821,$52.45
52601500,4268904,$77.95
52601504,9311672,$219.95
52601507,1127721,$153.20
52601502,8719639,$22.20
52601508,7948443,$69.70
52601506,5155283,$29.45
52601503,3805220,$179.45
52601505,1250071,$172.45
52601511,6471257,$123.70
52601512,2883330,$94.70
52601509,546291,$115.95
52601510,5140898,$95.70
52601513,800974,$116.20
52601514,41146,$203.20
52601515,9978870,$209.95
52601520,2580387,$69.45
52601517,554348,$5.45
52601518,5381951,$243.70
52601519,4986449,$36.95
52601516,2923342,$159.20
52601521,1298954,$196.45
52601522,4789886,$7.70
52601523,3057287,$148.95
52601527,7971394,$212.20
52601525,5164571,$72.45
52601530,1228060,$232.70
52601524,7491579,$83.20
52601529,41146,$23.20
52601528,2462394,$12.70
52601526,9971126,$89.45
52601531,7728781,$192.20
52601535,9657711,$147.70
52601533,1553157,$222.20
52601538,5391007,$202.45
52601532,4107667,$243.45
52601537,1395500,$77.45
52601536,1108904,$63.70
52601534,6858482,$167.20
52601539,3847069,$208.95
52601540,546291,$6.70
52601541,9978870,$190.95
52601542,7971394,$54.45
52601543,70204,$248.20
52601547,8770070,$186.20
52601545,8798767,$72.20
52601546,1298954,$127.95
52601544,2592716,$176.95
52601548,3053261,$62.45
52601550,2368844,$153.45
52601549,5155283,$177.20
52601551,6141659,$61.20
52601552,5150589,$226.70
52601556,4070799,$136.70
52601557,2462394,$119.70
52601558,70204,$224.20
52601553,1197215,$217.70
52601554,7505162,$228.95
52601555,5344235,$236.45
52601559,2784658,$48.70
52601561,7948443,$223.20
52601560,1586829,$96.70
52601562,1366143,$6.20
52601565,9811930,$38.70
52601568,7781608,$86.70
52601563,5150589,$50.45
52601570,190222,$220.95
52601567,2368844,$75.45
52601564,5155283,$20.70
52601569,2520838,$111.70
52601566,6522214,$35.95
52601571,8696788,$133.95
52601572,4481465,$89.95
52601576,8517685,$54.45
52601574,1395500,$50.70
52601575,9842861,$190.20
52601573,1365088,$21.20
52601577,6820251,$76.20
52601578,5492878,$35.45
52601579,9453314,$8.45
52601580,9076165,$103.45
52601581,8696788,$121.95
52601585,1327369,$8.20
52601583,7948443,$23.45
52601587,6080689,$93.70
52601582,3264176,$82.45
52601586,5140898,$251.95
52601584,8517685,$228.70
52601592,3154095,$232.95
52601589,6508376,$10.70
52601593,915052,$54.70
52601591,9657711,$102.45
52601588,3158557,$235.20
52601590,4739229,$228.45
52601596,4730029,$177.70
52601595,41146,$222.45
52601594,7103641,$219.70
52601597,2883330,$57.20
52601598,6858482,$243.45
52601599,7498894,$233.20
52601601,7971394,$105.20
52601600,7146861,$249.45
52601606,6203924,$209.70
52601603,3158557,$206.70
52601604,2462394,$28.70
52601609,5275342,$82.95
52601602,3823142,$93.20
52601608,9311672,$222.20
52601607,4268904,$8.70
52601605,2742331,$58.95
52601610,5172397,$82.70
52601611,9905708,$130.95
52601614,9970765,$90.95
52601617,8856667,$244.20
52601612,1127721,$149.20
52601618,915052,$121.45
52601616,8856667,$183.95
52601613,2742331,$120.20
52601615,3158557,$247.70
52601619,1534586,$85.95
52601620,5140898,$133.20
52601622,3053261,$231.95
52601621,4730029,$144.95
52601623,1818463,$166.70
52601628,1354353,$49.45
52601629,2506266,$39.70
52601626,2222019,$244.95
52601627,1553157,$129.95
52601624,7146861,$125.95
52601625,4998936,$184.20
52601630,3154095,$31.70
52601632,3823142,$97.45
52601631,1204987,$75.45
52601633,4957232,$194.45
52601636,5275342,$116.70
52601635,8856667,$15.45
52601634,136129,$30.95
52601638,7056631,$214.95
52601637,7591741,$119.20
52601639,5469332,$215.45
52601643,9311672,$172.20
52601644,960419,$178.20
52601642,1108904,$13.20
52601640,2300486,$224.95
52601641,1298954,$251.70
52601645,5391007,$8.45
52601646,4730029,$133.95
52601647,4070799,$58.95
52601648,6008191,$72.70
52601649,1534586,$37.20
52601652,2090932,$164.95
52601654,1845640,$121.45
52601650,651392,$159.70
52601653,5275342,$184.20
52601651,5081900,$131.95
52601655,8445311,$184.45
52601656,8211998,$201.95
52601657,1056605,$236.45
52601658,8770070,$87.45
52601659,5381951,$78.20
52601660,3194112,$229.45
52601661,7781608,$233.45
52601664,9076165,$193.20
52601666,2090932,$218.95
52601662,814809,$202.20
52601668,8072477,$85.70
52601663,3511370,$174.70
52601671,3511370,$81.95
52601665,4957232,$121.70
52601669,3264176,$5.70
52601670,7146861,$22.70
52601667,5492878,$145.20
52601672,4225845,$169.95
52601674,8211998,$147.95
52601673,5140898,$11.95
52601675,1354353,$216.70
52601678,4153272,$31.70
52601679,70204,$222.95
52601676,546291,$235.45
52601677,4986449,$110.70
52601684,5485822,$99.45
52601681,9971126,$59.70
52601686,9001210,$158.95
52601683,2592716,$84.20
52601680,9570094,$210.95
52601685,1394951,$238.70
52601682,3292679,$73.70
52601690,5348743,$49.45
52601692,5391007,$108.20
52601689,6824894,$16.20
52601687,3953243,$127.70
52601691,9842861,$94.20
52601688,3194112,$169.20
52601694,9453314,$24.70
52601693,3547751,$175.95
52601697,6951646,$176.45
52601700,1845640,$131.20
52601695,2336965,$188.20
52601698,5348743,$119.70
52601702,6471257,$6.20
52601696,3823142,$113.70
52601704,3953243,$19.20
52601699,546291,$169.20
52601705,7103641,$249.45
52601701,1250071,$49.45
52601703,6820251,$9.20
52601708,88953,$107.45
52601710,1644921,$107.20
52601706,7394708,$189.45
52601709,1586829,$197.95
52601707,3330242,$63.95
52601711,6423375,$51.95
52601715,5122579,$190.45
52601713,88688,$147.20
52601716,1754306,$81.70
52601712,9811930,$88.45
52601714,9971126,$24.20
52601721,7589762,$62.95
52601718,2281861,$236.20
52601719,3823142,$202.20
52601722,1344363,$237.20
52601717,70204,$115.95
52601720,1127721,$204.45
52601723,3264176,$200.70
52601728,7781608,$143.45
52601725,1925345,$223.20
52601726,5344235,$87.70
52601727,1754306,$39.45
52601724,3194112,$88.20
52601732,190222,$120.20
52601730,5275342,$68.45
52601731,4949530,$20.45
52601729,1344363,$42.70
52601733,6731298,$209.20
52601734,136129,$119.95
52601737,2398576,$165.45
52601740,732348,$157.95
52601735,3805220,$199.20
52601738,9978870,$199.20
52601739,5938421,$135.95
52601736,5469332,$158.95
52601741,7576307,$178.45
52601742,7933799,$83.45
52601747,7498894,$83.95
52601744,2993588,$89.95
52601746,4070799,$180.45
52601745,5344235,$220.70
52601743,7576307,$55.95
52601748,7948443,$120.95
52601752,3154095,$52.20
52601750,2336965,$198.20
52601751,2923342,$17.95
52601749,1250071,$103.95
52601753,8723600,$109.70
52601754,1056605,$143.70
52601757,5344235,$249.70
52601756,88953,$50.45
52601755,2784658,$179.95
52601758,6824894,$73.95
52601761,7491800,$230.20
52601760,1899944,$59.70
52601759,9905708,$138.95
52601762,1553157,$239.20
52601765,9811930,$105.20
52601764,5391007,$221.70
52601763,70204,$213.95
